ParticipantId,TrialId,N,Delta,Theta,LowAlpha,HighAlpha,LowBeta,HighBeta,LowGamma,MiddleGamma,HRV,Level
8,1,13,7200,9204,411,470,2975,2688,4481,608,19.17,2
8,1,14,9509,8597,1820,4353,2746,3610,1950,971,18.26,2
8,1,15,11506,8718,1286,5935,2050,3365,2018,897,19.46,2
8,1,16,8628,7536,1790,3311,2965,3796,1858,1057,18.07,2
8,1,17,12560,10172,2169,3972,2332,3358,1610,829,16.88,2
8,1,18,9523,5564,1510,4436,2556,3505,2251,1246,17.65,2
8,1,19,8888,8649,1542,3778,2932,4428,2223,890,20.72,2
8,1,20,9568,9597,1216,4231,2733,2795,1622,967,16.04,2
8,1,21,9408,9674,1736,3772,2688,3802,1838,881,20.28,2
8,1,22,9148,10909,1670,4515,3012,3560,1923,746,18.11,2
8,1,23,9537,8248,1955,5115,2743,3259,1907,802,16.54,2
8,1,24,19281,16818,7851,5210,6440,2110,2618,1462,18.26,2
8,1,25,18995,18757,8729,4368,7044,1690,2577,1567,16.12,2
8,1,26,17675,17786,7678,5426,5859,2138,3004,1339,16.97,2
8,1,27,21220,18938,6898,5873,5519,2127,2087,1291,17.48,2
8,1,28,20371,16420,8334,4832,6318,1701,2908,1379,15.4,2
8,1,29,19650,15238,7772,5013,6592,2797,3301,1351,21.12,2
8,1,30,17471,17977,8130,5588,7936,2074,2627,1482,16.82,2
8,1,31,20342,18368,7865,5856,7163,1931,2798,1651,18.02,2
8,1,32,17706,18445,6117,5839,4564,2033,2592,1594,19.62,2
8,1,33,18531,16593,7959,3848,7568,2180,2673,1357,19.74,2
8,1,34,11425,7824,6307,5992,4020,2649,2062,1585,18.26,2
8,1,35,12584,9052,6244,5207,4010,2720,2026,1515,22.53,2
8,1,36,11522,6357,6254,7215,3743,3012,1871,1574,16.98,2
8,1,37,9871,7059,6663,5362,4860,3523,2159,1508,14.91,2
8,1,38,9860,8438,5547,6741,5536,2721,1828,1331,19.45,2
8,1,39,11714,6849,6202,6620,4793,2358,1466,1855,14.31,2
8,1,40,12657,7592,6578,6052,5914,2281,2344,1436,18.09,2
8,1,41,11162,8174,6191,6302,4408,2249,1767,1489,20.04,2
8,1,42,11713,7479,6279,6653,4933,2938,2084,1588,18.99,2
8,1,43,12983,6627,6229,5121,5289,2477,2188,1412,14.6,2
8,1,44,21952,11262,4749,13226,5747,4157,2552,2119,29.15,2
8,1,45,21330,15492,4755,13842,5006,4464,2807,2168,29.28,2
8,1,46,21867,10116,5404,13103,6361,4382,2300,2147,28.07,2
8,1,47,24818,11111,3876,14957,6371,4792,2644,2060,28.56,2
8,1,48,22900,12002,4983,13454,5841,3682,2619,2021,29.11,2
8,1,49,23381,11594,4368,12609,7013,3946,3281,2213,27.16,2
8,1,50,20763,10948,4441,12585,5647,3938,2358,2262,29.04,2
8,1,51,22076,10039,4989,11920,5141,4647,2439,2236,28.95,2
8,1,52,25044,13663,3614,14142,4921,4345,2715,1970,25.89,2
8,1,53,20947,9718,4595,14816,5740,3819,2115,1951,30.81,2
8,1,54,15870,14415,5656,22753,10160,4659,1780,945,35.59,0
8,1,55,15104,14237,5132,22785,10061,4829,1842,936,37.49,0
8,1,56,18144,16204,5685,22566,10582,4382,2143,859,31.29,0
8,1,57,14178,14935,6026,22196,9802,4057,1545,881,36.69,0
8,1,58,15681,13117,4416,22695,12050,5173,1969,734,35.95,0
8,1,59,18013,16801,5122,20517,11306,4878,2010,1167,35.02,0
8,1,60,21886,14195,6029,22240,10116,4383,1448,724,35.34,0
8,1,61,18274,18417,5919,25224,10497,4817,1915,605,35.99,0
8,1,62,16619,13565,5357,23765,10042,4697,1923,942,38.69,0
8,1,63,18282,14636,5817,20891,10867,3926,1883,823,37.44,0
8,1,64,10711,30822,4583,28721,5667,9780,2465,2219,35.59,0
8,1,65,11887,30326,5026,26638,4587,11096,2415,2072,37.14,0
8,1,66,10174,35598,5562,27067,5748,8938,2436,2018,38.2,0
8,1,67,11743,25607,3954,30583,5843,11060,2098,2319,34.12,0
8,1,68,7700,32271,5294,29068,4737,8536,2486,2274,36.29,0
8,1,69,11008,25082,3974,33234,5638,8466,2547,2345,34.79,0
8,1,70,13061,30783,4465,27927,7050,9656,2473,2276,33.23,0
8,1,71,7167,27663,4322,28236,7008,9122,2633,2074,33.37,0
8,1,72,10400,28823,4394,26764,5397,9554,2618,2131,36.08,0
8,1,73,9501,33147,5044,25412,4519,10064,2722,1979,36.07,0
8,1,74,5792,102431,2524,10208,15362,4424,2754,1079,8.16,0
8,1,75,6093,97799,3107,10485,12972,4274,2661,1155,8.86,0
8,2,1,6465,101975,2530,9337,15668,5359,2617,994,5.45,0
8,2,2,5751,97856,2613,11141,17873,4227,3011,1151,10.19,0
8,2,3,4831,105712,3108,9013,14826,3535,2868,1346,8.28,0
8,2,4,7692,99258,2261,11335,14692,4960,1854,1151,8.79,0
8,2,5,7033,91140,2417,11412,15416,4192,2683,1166,10.78,0
8,2,6,6750,110819,2667,12391,14418,4709,3045,1289,9.75,0
8,2,7,5885,110236,3214,9991,16424,4546,3114,1303,11.97,0
8,2,8,8422,100677,2360,11559,12714,3880,3219,807,9.04,0
8,2,9,9158,62161,17090,4804,4176,5497,1956,1571,8.16,0
8,2,10,6481,62331,16071,4660,4205,5276,2075,1458,8.01,0
8,2,11,11035,63473,19168,4214,4657,5549,1934,1524,8.14,0
8,2,12,6034,57357,16709,5407,4563,4989,1866,1677,7.67,0
8,2,13,8435,64352,17083,5009,3885,5761,2041,1714,10.52,0
8,2,14,10750,61082,15642,7297,4602,5811,1868,1498,7.29,0
8,2,15,8740,64432,18287,3743,6268,6307,1946,1409,7.83,0
8,2,16,7012,67637,16469,4952,4863,5481,1857,1641,5.05,0
8,2,17,9287,69459,17394,3630,4378,5170,1804,1873,8.16,0
8,2,18,10124,60666,18209,3741,5137,5514,2366,1326,10.03,0
8,2,19,16602,14432,5424,13861,4085,2385,4295,799,8.16,0
8,2,20,16336,15525,4180,14373,3457,2273,4139,842,8.86,0
8,2,21,18660,17508,5615,13833,5456,1991,4317,613,6.67,0
8,2,22,15369,15664,6103,12979,4285,2302,4667,825,8.63,0
8,2,23,17959,14546,6002,14126,4268,2658,5296,676,6.69,0
8,2,24,15625,14171,5153,15300,5005,2201,4792,826,8.64,0
8,2,25,15941,17779,5028,14114,3807,2620,4264,849,7.78,0
8,2,26,17204,13447,4689,13473,4179,2632,4599,827,10.22,0
8,2,27,16711,11514,5891,13167,4022,2253,4306,655,8.81,0
8,2,28,19205,12320,4324,14977,3369,2183,4589,933,8.48,0
8,2,29,7830,10127,1813,7359,6281,1229,1992,1066,8.16,0
8,2,30,10132,11333,2106,8111,6151,1541,1826,945,5.73,0
8,2,31,10291,6773,1713,6734,6357,1173,1738,1113,9.37,0
8,2,32,7258,9043,2126,6922,6929,1115,1718,1071,9.15,0
8,2,33,7304,9984,2048,8499,6379,847,1729,1213,5.54,0
8,2,34,7007,10475,1816,9105,6609,1318,1933,988,8.25,0
8,2,35,8655,8231,1505,6100,6145,1417,1890,1091,5.75,0
8,2,36,9771,9120,1407,7486,6420,1213,1994,973,7.47,0
8,2,37,9215,13253,1999,7160,5609,1164,1653,1166,10.02,0
8,2,38,6568,10847,2433,6396,5804,1774,1842,932,7.45,0
8,2,39,6469,16065,2785,9933,7539,1426,6152,1003,31.09,0
8,2,40,5320,15706,3286,9744,7631,1975,5921,990,33.19,0
8,2,41,6234,15277,2842,9897,7516,1923,6921,869,32.72,0
8,2,42,5470,17196,2864,9326,5631,1493,5295,874,29.69,0
8,2,43,8910,15503,2456,8974,8083,1223,6167,984,31.14,0
8,2,44,8210,20735,2903,12397,6166,1154,6208,966,32.68,0
8,2,45,5161,19057,2550,8968,8173,1160,5668,1072,29.66,0
8,2,46,6552,18327,2779,9862,7015,1119,5860,1013,31.47,0
8,2,47,4789,18622,3345,9863,8580,1495,6830,911,29.77,0
8,2,48,6732,13995,2600,8866,6850,1379,6206,1046,30.94,0
8,2,49,7921,11053,6557,1406,6008,2442,2646,639,31.09,0
8,2,50,11049,8957,6575,1287,5925,2267,2380,606,30.59,0
8,2,51,9275,10773,6918,1189,6229,2440,2934,794,31.06,0
8,2,52,7051,11406,6048,1909,6980,3054,2922,497,32.39,0
8,2,53,5405,11166,5925,1101,6404,2135,2692,645,32.88,0
8,2,54,5956,9027,6793,2227,5660,2829,2654,719,31.25,0
8,2,55,7938,13832,6913,1111,4961,2335,2145,757,32.98,0
8,2,56,6761,12795,6344,1583,6176,2523,2390,687,31.97,0
8,2,57,8248,12270,7831,1167,4394,2102,3269,796,32.03,0
8,2,58,4934,9009,6508,1546,6082,2303,2619,652,31.51,0
8,2,59,5593,10634,1008,18044,9295,7862,2586,877,31.09,0
8,2,60,7691,10542,1273,19144,10343,9013,2990,800,30.24,0
8,2,61,4005,10179,1278,16304,8522,6735,2715,865,30.6,0
8,2,62,5845,9294,1239,20195,8078,8187,2366,763,31.97,0
8,2,63,4207,8328,507,16944,8975,8147,2325,852,29.12,0
8,2,64,4626,9747,751,21465,10367,8305,2032,799,32.32,0
8,2,65,5342,7804,706,16213,8345,8215,2620,917,29.65,0
8,2,66,5149,13105,995,17492,9358,6980,2322,874,32.88,0
8,2,67,4706,11308,1121,16572,7568,7117,2271,1002,31.26,0
8,2,68,4297,12320,1110,17503,11048,7946,2168,862,32.29,0
8,2,69,24739,3719,210,10233,6334,9092,7821,1666,31.09,0
8,2,70,26789,4056,396,10262,7323,9980,7611,1653,31.37,0
8,2,71,22837,4331,201,10030,7453,9174,8462,1796,31.35,0
8,2,72,25565,3823,291,9156,6063,9121,7238,1367,28.65,0
8,2,73,27862,5178,115,11589,8480,9288,7071,1724,32.13,0
8,2,74,22534,2475,334,10597,4917,7242,7713,1515,28.24,0
8,2,75,18649,3889,175,8385,6484,8519,8421,1786,29.95,0
9,1,1,21732,2009,198,13118,4992,9280,7766,1683,30.28,0
9,1,2,24364,4150,205,9943,6507,10960,7323,1608,33.98,0
9,1,3,18895,4373,113,10180,6042,9069,7625,1906,29.72,0
9,1,4,16931,29452,5347,3893,7031,6659,1762,793,17.32,0
9,1,5,22407,32549,5267,3595,6822,7055,1793,649,15.07,0
9,1,6,20605,27050,5661,4446,7571,5737,1987,638,21.26,0
9,1,7,17849,28291,5426,3662,7456,5896,1908,669,17.82,0
9,1,8,18301,27050,5811,3670,7341,6950,1719,848,17.83,0
9,1,9,14432,34156,5188,4446,6671,6123,1732,739,19.11,0
9,1,10,15721,27630,5871,4095,6256,6777,1443,911,16.72,0
9,1,11,16673,31959,5486,4147,6230,6439,1467,1094,17.17,0
9,1,12,17229,30839,4607,3914,6632,6265,1386,834,17.53,0
9,1,13,18410,33976,5793,3733,7253,6067,1644,768,13.5,0
9,1,14,14207,35417,11731,23690,7387,6841,1066,977,17.32,0
9,1,15,11382,34209,11522,23900,5824,6783,1022,894,15.64,0
9,1,16,14307,37981,12778,22108,7958,6760,948,1047,18.07,0
9,1,17,10320,37067,12262,23706,8176,7251,1241,1088,17.56,0
9,1,18,12592,38316,10502,21159,7757,7074,1062,949,19.15,0
9,1,19,15783,35682,11920,23216,7240,7519,939,864,18.2,0
9,1,20,13614,34177,11025,21043,7817,6961,1273,964,15.65,0
9,1,21,16594,42179,11595,25068,7655,7017,1228,846,16.24,0
9,1,22,14356,36269,11498,24584,7072,7145,1294,955,16.96,0
9,1,23,13479,33562,12634,22435,7166,6571,936,1058,15.7,0
9,1,24,30464,5151,876,13855,7983,4267,2158,1442,17.32,0
9,1,25,28822,6830,829,13890,8321,3578,2013,1614,18.92,0
9,1,26,28518,2496,1493,14504,6743,4957,2317,1292,16.98,0
9,1,27,33564,7138,378,13268,6866,4763,2252,1473,20.89,0
9,1,28,32738,4199,878,13318,7694,4142,2163,1284,17.12,0
9,1,29,29719,6696,1062,15223,8291,4071,2706,1387,16.74,0
9,1,30,36493,7551,793,13000,7783,4226,1874,1545,16.38,0
9,1,31,24469,4319,1033,12401,7992,4158,2094,1630,17.8,0
9,1,32,29213,6117,843,15385,7456,3765,2120,1212,17.1,0
9,1,33,26862,5246,701,14963,8673,4979,2024,1491,14.35,0
9,1,34,7810,5644,1878,12637,7206,3967,1733,891,45.46,0
9,1,35,6371,7544,1790,11477,8133,3649,1790,884,46.47,0
9,1,36,6416,5329,1742,14007,7230,3746,2011,997,47.18,0
9,1,37,8545,4200,1796,14774,8631,3709,1504,1048,42.11,0
9,1,38,7040,6795,2178,13340,6362,4173,1640,1086,48.68,0
9,1,39,9153,5855,1584,11968,7505,4096,1811,937,45.83,0
9,1,40,8054,5501,1752,13147,7966,3677,1319,910,49.12,0
9,1,41,7232,4769,1626,12740,8169,4617,1704,725,42.84,0
9,1,42,7440,6499,1599,11462,8029,3411,1500,872,45.56,0
9,1,43,5257,8305,2299,11097,6602,4527,1953,802,45.43,0
9,1,44,6256,5347,4099,8007,7303,3317,1849,1347,45.46,0
9,1,45,7384,3864,4318,6856,6900,3501,2022,1446,49.57,0
9,1,46,7528,7373,4693,7631,7288,3537,2306,1406,44.36,0
9,1,47,9511,4260,4415,7623,6824,3515,2215,1407,45.29,0
9,1,48,5835,4494,3675,7352,8150,3335,2733,1467,47.45,0
9,1,49,5065,5955,3702,8687,7089,2978,1638,1566,45.3,0
9,1,50,8920,5466,3428,9461,6704,3606,1904,1527,45.04,0
9,1,51,4888,4708,3643,8159,7915,3665,2084,1071,46.05,0
9,1,52,5586,5297,3338,5919,5547,3259,1976,1291,46.93,0
9,1,53,4816,4466,3806,8016,6551,3433,2182,1421,45.39,0
9,1,54,14179,12765,7342,6664,3984,6906,1917,822,45.46,0
9,1,55,15589,9251,8723,6873,4153,7820,1831,650,47.07,0
9,1,56,15413,11643,5531,6480,4755,6989,2416,718,43.27,0
9,1,57,10250,12112,7197,6898,3441,7761,1783,758,44.41,0
9,1,58,15025,10520,8021,8182,3176,6493,1520,980,44.88,0
9,1,59,11752,9827,9291,6692,4224,7205,1735,890,46.53,0
9,1,60,15293,13294,6834,6651,3317,8217,1760,1010,46.32,0
9,1,61,14484,16999,7951,7708,4247,6843,1792,935,44.99,0
9,1,62,11962,11645,7878,6491,3576,6584,2149,709,44.39,0
9,1,63,12257,10703,8014,7496,5029,6629,1632,558,46.5,0
9,1,64,2886,6595,7405,8724,16385,2592,3266,1832,45.46,0
9,1,65,2422,4447,7685,7144,17430,2903,3201,2099,45.16,0
9,1,66,2936,6388,6844,9533,17190,2356,2928,1670,46.54,0
9,1,67,1666,5934,7670,8524,17104,1995,3573,1926,47.37,0
9,1,68,3038,9257,7511,7784,18803,2576,3671,1874,44.51,0
9,1,69,3760,8059,7323,7800,16004,2503,3069,2028,45.01,0
9,1,70,2262,5321,6739,9298,16332,2580,3284,2013,44.67,0
9,1,71,2352,6358,6832,8470,17682,1683,3205,1783,45.89,0
9,1,72,3369,5824,6986,8620,16029,2684,3307,1897,44.92,0
9,1,73,3066,9639,8029,9088,16357,3054,3621,1824,48.11,0
9,1,74,18033,8231,1211,10497,6029,2288,6643,777,31.09,0
9,1,75,19492,8381,1583,10739,5589,2194,6578,741,33.13,0
9,2,1,15132,7516,1726,11266,5475,2673,7288,846,28.28,0
9,2,2,18721,11364,1686,11448,7387,2403,6542,913,31.33,0
9,2,3,18879,8597,1120,10779,5869,2627,6603,740,31.21,0
9,2,4,19629,6748,1750,9997,7076,2039,7182,806,34.43,0
9,2,5,13472,10018,1186,13421,6465,2307,6864,665,30.59,0
9,2,6,17627,10201,801,10242,7296,2871,6269,839,31.96,0
9,2,7,18401,7391,1123,12204,5877,2021,6772,800,32.98,0
9,2,8,19607,8862,1110,9140,5879,2638,6205,630,29.92,0
9,2,9,6914,6680,27654,5106,11076,4147,2711,694,31.09,0
9,2,10,6950,7003,28657,5202,10263,4124,2215,837,29.65,0
9,2,11,4449,5560,30186,5792,8095,5319,2961,649,30.15,0
9,2,12,5720,6338,28012,4911,12209,4882,2883,764,33.04,0
9,2,13,5943,6214,26707,4622,9815,3862,3327,631,31.75,0
9,2,14,8422,10986,26958,5449,10650,4450,2300,734,31.16,0
9,2,15,6153,6893,27630,5468,10725,3151,2506,572,32.62,0
9,2,16,6957,5407,26567,4967,9019,3729,2893,787,34,0
9,2,17,6749,6929,23539,4597,11721,4876,2658,709,30.13,0
9,2,18,5613,5893,29098,4646,11895,4082,2514,584,32.52,0
9,2,19,19030,12940,7965,1841,12304,4541,3578,1316,31.09,0
9,2,20,18056,15057,8847,1982,12785,4406,3428,1256,33.5,0
9,2,21,16995,11923,7091,1588,13922,4240,3411,1508,30.86,0
9,2,22,17728,15999,7597,1753,12268,4176,3958,1097,29.07,0
9,2,23,20096,14089,8984,1527,13433,4782,3902,1265,30.03,0
9,2,24,16128,14571,9354,1284,11178,4614,3396,1429,29.4,0
9,2,25,16575,13823,8552,1499,10418,3663,3545,1287,31.26,0
9,2,26,16535,14362,6931,2506,14090,5226,3371,1293,31.06,0
9,2,27,21615,13314,8450,1637,13411,3933,3727,1170,32.35,0
9,2,28,20737,12819,7756,1475,13019,4903,3198,1298,32.44,0
9,2,29,7373,16988,5392,14347,8338,4765,2524,1545,31.09,0
9,2,30,10768,14684,5885,13546,8316,3077,2304,1688,32.64,0
9,2,31,7164,20637,5665,15812,7599,5025,2496,1250,32.41,0
9,2,32,4181,16523,5548,14425,7891,4546,2505,1785,29.61,0
9,2,33,9177,17008,4427,11991,7204,3838,3021,1334,30.3,0
9,2,34,10013,18197,4552,14268,8147,4572,2158,1411,30.67,0
9,2,35,8749,16449,4623,15025,7374,5553,3163,1773,32.13,0
9,2,36,7279,13861,5172,13419,8287,4336,2919,1747,30.44,0
9,2,37,6961,15503,4245,15603,8649,4795,2314,1761,29.54,0
9,2,38,7204,17945,4967,16489,7915,4755,2276,1661,27.69,0
9,2,39,13849,12751,7442,9762,8733,2467,842,1393,38.73,0
9,2,40,14474,12122,7501,10088,8853,2326,968,1338,37.73,0
9,2,41,12259,12053,7722,7889,8717,2557,653,1625,36.39,0
9,2,42,18222,13582,7981,9909,8108,2552,816,1443,42.33,0
9,2,43,13488,12631,7807,8912,7220,2543,834,1180,38.85,0
9,2,44,11194,13896,7451,9898,8956,2624,1036,1367,39.01,0
9,2,45,12098,13046,7258,8012,8525,2282,1095,1436,37.5,0
9,2,46,14372,12681,8748,9080,7373,2513,1186,1464,38.15,0
9,2,47,14794,16642,8263,11154,9000,2404,822,1481,37.55,0
9,2,48,12616,15906,6851,9590,8654,2567,559,1193,36.96,0
9,2,49,7968,10907,3135,23602,7203,3339,5458,2369,38.73,0
9,2,50,8096,8310,3072,22944,6557,3009,4703,2395,41.4,0
9,2,51,9650,11658,3345,27225,7756,3619,5561,2052,38.46,0
9,2,52,8494,11383,2898,20738,6884,3669,5267,2356,37.67,0
9,2,53,7137,12020,3490,23973,8378,3312,5475,2372,40.22,0
9,2,54,8911,11672,3104,24208,7695,3126,5018,2458,40.06,0
9,2,55,7856,10842,2576,25878,6443,3352,5845,2510,38.99,0
9,2,56,8409,11977,3506,22589,6865,2673,5131,2115,36.08,0
9,2,57,8983,11632,3654,23407,8352,3390,5070,2626,35.76,0
9,2,58,7094,13084,2570,23185,7340,3020,5331,2514,37.92,0
9,2,59,12663,21796,1180,10080,10271,8801,3366,1572,38.73,0
9,2,60,14368,19371,1437,9859,11096,8501,3747,1660,37.03,0
9,2,61,13198,19364,849,11662,9791,9647,2669,1436,34.26,0
9,2,62,15030,20412,1478,10809,8929,7847,3172,1611,36.16,0
9,2,63,14741,23540,1103,12322,12338,8806,3311,1688,37.96,0
9,2,64,9307,23444,1013,8550,10708,8558,2798,1853,39.45,0
9,2,65,16223,20024,617,10878,10766,9522,3589,1488,39.34,0
9,2,66,15278,26854,905,7956,10380,8326,3345,1431,37.42,0
9,2,67,10867,24293,1219,9692,11412,8813,3356,1496,42.11,0
9,2,68,10412,24955,1257,13041,11155,9389,3487,1726,37.1,0
9,2,69,9397,8239,4783,9105,3371,3806,1519,742,38.73,0
9,2,70,9236,8759,5224,10546,2230,3551,1864,867,38.23,0
9,2,71,10060,5782,4275,9052,4249,2699,1617,677,41.02,0
9,2,72,10606,6511,4213,7496,3250,4051,1494,813,41.84,0
9,2,73,11695,6961,3777,9384,3472,2982,1362,761,37.3,0
9,2,74,6555,9481,4272,10804,3184,3371,1519,595,37.44,0
9,2,75,8602,11086,4472,9210,3586,3433,1615,723,35.21,0
10,1,1,9839,8435,4992,8272,3648,3587,1492,708,39.29,0
10,1,2,9357,7798,4298,10253,3390,4005,1198,764,37.86,0
10,1,3,9346,9922,4785,9676,3133,3593,1163,768,37.66,0
10,1,4,8556,17195,2712,1629,9135,4042,2204,569,23.8,0
10,1,5,6329,14452,3438,2321,11214,4194,2003,496,24.33,0
10,1,6,7770,19685,2294,1869,8457,3471,1764,439,27.04,0
10,1,7,10193,16565,1986,1520,9882,3748,2595,544,24.78,0
10,1,8,8483,15727,2451,2000,10434,3690,1994,699,24.63,0
10,1,9,8349,15939,3155,1428,9114,3712,2483,499,21.72,0
10,1,10,8010,19216,3136,1079,9431,4054,1928,502,25.45,0
10,1,11,7314,14129,2661,574,9487,3436,2233,626,22.24,0
10,1,12,6266,18061,2554,1286,9874,4486,2132,607,20.7,0
10,1,13,10193,17011,2796,1370,8702,4013,2057,718,26.98,0
10,1,14,6445,14738,4858,2148,5248,5249,1363,662,23.8,0
10,1,15,6068,12289,5015,1530,5698,5142,1283,700,21.67,0
10,1,16,4783,11558,5034,2751,5447,4395,1180,679,26.34,0
10,1,17,5893,11581,5654,2022,6014,4682,1133,696,23.48,0
10,1,18,3314,12282,5310,3165,6689,4585,1723,569,23.85,0
10,1,19,6228,13158,3869,2269,5707,6253,1424,534,25.47,0
10,1,20,5902,10209,5302,2407,6422,5187,1101,621,23.25,0
10,1,21,5563,14866,3746,2208,7862,5733,1495,661,22.74,0
10,1,22,6246,14202,6109,1783,4569,5401,1103,762,22.84,0
10,1,23,5205,14053,4495,2344,4612,5742,1383,658,24.08,0
10,1,24,21876,35510,6390,7838,9351,7823,3551,940,23.8,0
10,1,25,16746,34955,5982,7580,8925,7503,3569,845,24.6,0
10,1,26,23815,32022,6729,7180,9641,8215,4132,863,22.27,0
10,1,27,25474,35424,6857,7429,9112,7924,3369,1011,25.87,0
10,1,28,11801,33190,6624,7889,10020,6717,3353,846,25.01,0
10,1,29,23599,37541,7325,6876,8884,8341,3845,867,20.25,0
10,1,30,17093,36837,7325,6968,9969,7047,3135,1098,25.28,0
10,1,31,29323,34526,6817,7558,9700,7688,3120,900,26.87,0
10,1,32,17358,31483,5173,9091,9220,7541,3776,855,25.5,0
10,1,33,22166,35967,6698,8892,8936,8021,3984,851,24.24,0
10,1,34,7191,37544,2754,1828,10897,6011,2595,1814,23.8,0
10,1,35,8096,34827,2824,2754,11167,5698,3456,2033,26.23,0
10,1,36,8204,31592,2740,2432,11770,5982,2285,1929,23.79,0
10,1,37,6644,36359,3127,2259,11998,5805,1880,1734,24.42,0
10,1,38,7494,29691,2913,2299,11745,6964,2837,1768,24.62,0
10,1,39,9889,47823,2510,2529,13089,5511,2802,1659,23.61,0
10,1,40,4506,39951,3076,1504,10782,5734,2853,2106,19.86,0
10,1,41,9567,36727,2551,1726,10978,5703,2462,1707,22.23,0
10,1,42,7802,37234,2811,2137,10098,5434,2604,1839,20.99,0
10,1,43,7567,37000,3106,1573,12795,5933,2790,1928,23.15,0
10,1,44,3652,10267,4557,4076,4229,967,1833,849,21.6,0
10,1,45,3607,8564,4311,4360,5827,698,2246,863,20.32,0
10,1,46,4991,11512,4207,5573,4517,1269,1557,883,24.1,0
10,1,47,4574,7572,3683,4894,4606,1145,1721,860,20.72,0
10,1,48,3032,14148,4968,3556,4691,1208,1969,955,22.73,0
10,1,49,3653,11954,4114,4881,4456,999,1449,700,23.85,0
10,1,50,2097,9524,3734,3781,4728,879,1642,788,21.79,0
10,1,51,4071,8252,4087,4221,5805,1127,2455,804,20.45,0
10,1,52,4200,9228,5489,3727,3751,960,1949,820,21.12,0
10,1,53,2492,11266,4355,5051,5112,654,2030,877,26.48,0
10,1,54,3483,14111,7509,3422,5530,2044,3657,690,21.6,0
10,1,55,4176,15284,7536,2634,6470,3021,3678,760,23.43,0
10,1,56,2684,15299,6740,3617,4780,2335,3466,686,20.91,0
10,1,57,6355,14971,7026,4580,5747,1512,3803,694,22.57,0
10,1,58,3838,11425,8197,3269,5506,2345,3487,690,24.65,0
10,1,59,3155,13408,7980,2600,3975,3056,3195,638,20.79,0
10,1,60,4241,17681,7148,5354,6314,2427,3628,736,20.7,0
10,1,61,4472,16702,7646,4752,4891,1081,3629,717,19.45,0
10,1,62,2208,12740,7781,4514,5550,2380,3454,731,21.3,0
10,1,63,3135,16712,7415,4724,6138,1846,3669,760,21.71,0
10,1,64,2540,16066,1096,6390,3768,3648,1714,807,21.6,0
10,1,65,2619,20445,868,5596,4640,3730,1590,683,19.86,0
10,1,66,1908,13812,1534,5099,4185,3595,1635,839,19.92,0
10,1,67,2580,14797,748,6124,4657,3647,1803,820,20.57,0
10,1,68,1092,14502,1035,6532,3746,3508,1768,759,21.33,0
10,1,69,2430,19105,998,6113,3577,3027,1711,1002,22.15,0
10,1,70,2171,15502,975,6759,3839,3140,1610,889,21.32,0
10,1,71,2119,13872,1043,5870,3539,3757,1854,819,26.38,0
10,1,72,1867,16139,948,6553,3798,4072,1947,765,21.57,0
10,1,73,3077,14395,916,5176,3812,3601,1742,1029,18.44,0
10,1,74,7384,20156,2458,9748,4796,3964,2040,921,21.6,0
10,1,75,7197,18821,2709,10559,3751,4626,1960,1319,23.91,0
10,2,1,6462,25160,2439,9944,4567,3642,1676,931,21.5,0
10,2,2,7787,18216,2812,10080,4773,4225,2380,871,21.59,0
10,2,3,7403,21171,2282,8627,5025,4106,2163,966,20.85,0
10,2,4,6805,17156,2626,10575,3538,3881,1955,897,20.64,0
10,2,5,7357,20482,2296,7957,4027,4711,2238,1005,21.6,0
10,2,6,7836,25430,3366,8525,4853,4675,2265,824,21.08,0
10,2,7,7988,22075,2284,10789,5077,3356,2185,992,21.6,0
10,2,8,7753,19724,2149,9205,5128,4076,2229,1033,21.36,0
10,2,9,19720,9672,15718,6711,11437,5586,1980,821,46.55,0
10,2,10,18791,10145,16738,6538,12395,4758,1858,727,46.35,0
10,2,11,19900,9361,16431,6042,13235,5158,1723,797,45.87,0
10,2,12,22510,10380,15851,6117,9080,5398,1815,1025,48.48,0
10,2,13,18388,12978,15884,7573,10978,5348,1794,735,48.42,0
10,2,14,17220,11450,15353,5746,11168,6037,1868,828,43.73,0
10,2,15,18184,8680,15335,7124,11627,5271,1925,889,47.33,0
10,2,16,21344,12551,14627,6358,11586,5395,2174,816,46.09,0
10,2,17,17786,10211,15260,5923,12189,5770,1811,1009,45.77,0
10,2,18,17778,8849,15754,6884,12168,5632,2093,884,45.74,0
10,2,19,5688,8779,2739,2256,4007,2881,1527,470,46.55,0
10,2,20,3564,9455,2117,1695,4024,2440,1694,451,49.03,0
10,2,21,4480,9389,2512,2374,3432,3279,1635,510,47.22,0
10,2,22,5507,7798,2201,2413,4103,2906,1508,312,47.27,0
10,2,23,6284,9170,2264,2020,4197,3379,1314,637,48.68,0
10,2,24,5467,9543,3076,2904,3614,2698,2238,441,48.28,0
10,2,25,7809,10323,2953,2444,2971,2822,1653,429,45.5,0
10,2,26,7785,11810,2705,2474,3480,2781,1619,502,46.66,0
10,2,27,4286,4719,2414,1760,3312,2720,1736,547,48.51,0
10,2,28,5894,9511,3296,3056,3572,3236,1892,482,45.62,0
10,2,29,14729,9369,560,3114,6872,1951,2386,998,46.55,0
10,2,30,16058,11494,680,3868,5685,1697,2674,967,47.31,0
10,2,31,16881,8876,685,2670,7481,2085,2209,868,45.43,0
